EndToEndId;DataHora;Valor;Moeda;Pagador_Nome;Pagador_CPF_CNPJ;Pagador_Banco;Recebedor_Nome;Recebedor_CPF_CNPJ;Recebedor_Banco;ChavePix_Utilizada;TipoChave;Descricao;Status;Anomalia
6d34538e-57c8-408a-a919-ba2edc40d30f;2025-08-16 01:13:57;364.21;BRL;Luiz Fernando Rodrigues;945.715.192-30;BTG Pactual;Dra. Luana Gonçalves;64.140.286/0001-30;Banco do Brasil;753.425.471-83;CPF;Pagamento referente ao serviço 946;Pendente;0
f2db5429-2cdd-4f76-bdad-a6337099bd05;2025-08-06 11:40:57;2778.63;BRL;Luigi Nogueira;204.422.621-38;BTG Pactual;Emilly Jesus;603.153.729-35;Banco Original;957.546.865-22;CPF;Pagamento referente ao serviço 284;Estornada;0
820374f1-6fa0-4fbd-9429-46f9124365a5;2025-06-22 22:08:57;2692.72;BRL;Carlos Eduardo Costela;12.356.159/0001-11;Banco Safra;Vitor Nogueira;50.378.201/0001-25;Santander Brasil;+555895298-6470;Telefone;Pagamento referente ao serviço 721;Concluída;0
a10ad7a3-59b5-48bd-8bda-9791a6676085;2025-08-02 08:21:57;2493.99;BRL;Marcela Barros;785.138.408-87;C6 Bank;João Pedro Jesus;53.272.236/0001-19;Banco Original;47.402.955/0001-12;CNPJ;Pagamento referente ao serviço 6;Estornada;0
16eef04b-ad74-46cd-b9ab-523b1ae09838;2025-08-07 03:58:57;3163.28;BRL;Sophie Barros;825.639.870-74;C6 Bank;Isabel Lima;78.351.305/0001-31;Banco Inter;950aba5e-430a-4020-8e99-9465ef51becd;Chave Aleatória;Pagamento referente ao serviço 243;Estornada;0
46e00398-1933-47a3-a522-7557559f74c3;2025-08-01 20:02:57;3531.72;BRL;Srta. Sabrina Farias;87.892.809/0001-35;Bradesco;Lorenzo Silveira;393.274.445-48;C6 Bank;14a2faf8-33e4-4512-8a51-0c7ab90ddb47;Chave Aleatória;Pagamento referente ao serviço 192;Pendente;0
b3513bf9-23a7-46e8-8637-60e78d6ce3ee;2025-06-24 20:05:57;802.28;BRL;Joana Castro;365.599.944-98;Banco Inter;Eduardo Moreira;69.457.860/0001-46;Caixa Econômica Federal;67f94270-b5f9-4489-a21e-e2e608f8218e;Chave Aleatória;Pagamento referente ao serviço 635;Estornada;0
a11c29d1-8b23-4939-b0a9-ebbf8195a13b;2025-07-09 14:22:57;2024.15;BRL;Dr. Vitor Hugo Porto;835.259.448-40;Banco do Brasil;Milena Pereira;267.748.600-64;Itaú Unibanco;533.550.571-22;CPF;Pagamento referente ao serviço 917;Pendente;0
b348c773-cace-4b89-8898-a38bf9549068;2025-07-31 05:44:57;148.15;BRL;Vitória da Mata;94.323.732/0001-55;Caixa Econômica Federal;Luigi Pinto;782.893.139-53;Banco do Brasil;59.367.889/0001-81;CNPJ;Pagamento referente ao serviço 471;Concluída;0
83d3a678-39d0-450c-a565-3f26b278ee11;2025-06-24 13:03:57;2487.92;BRL;Alice da Paz;553.581.664-27;Banco Pan;Ana Clara Fogaça;64.374.325/0001-82;Nubank;47.930.589/0001-84;CNPJ;Pagamento referente ao serviço 259;Concluída;0
3c70dc20-c390-4942-9d76-f1193da2c52c;2025-07-29 02:31:57;1663.26;BRL;Luigi Vieira;695.659.238-76;BTG Pactual;Sr. Otávio Azevedo;41.615.761/0001-60;Banco do Brasil;+553792431-4737;Telefone;Pagamento referente ao serviço 912;Pendente;0
4cd4d258-609e-4a94-9316-0bb5c6665a7f;2025-06-28 10:07:57;67.43;BRL;Dra. Luna Carvalho;75.704.337/0001-83;Banco Safra;Sabrina Melo;375.150.726-48;Banco Safra;211.764.212-16;CPF;Pagamento referente ao serviço 309;Pendente;0
dd4d67d5-df9a-4cb5-bf7c-3c020bf41461;2025-06-22 17:48:57;4407.44;BRL;Eduardo Martins;110.780.556-74;BTG Pactual;Ana Luiza Araújo;45.740.432/0001-57;Caixa Econômica Federal;+557996066-1883;Telefone;Pagamento referente ao serviço 110;Estornada;0
de694346-ae30-4d45-a6d2-f64a946ec03f;2025-06-25 18:30:57;2520.33;BRL;Dra. Ana Dias;89.178.505/0001-75;Banco Original;Isadora Barros;571.871.661-80;Itaú Unibanco;+553791593-1120;Telefone;Pagamento referente ao serviço 684;Estornada;0
ddc90dc9-0960-4d8d-a27d-a807a6cf5954;2025-07-27 11:00:57;632.68;BRL;Sr. Eduardo Lima;61.359.688/0001-38;Banco Inter;Bárbara Nunes;263.494.179-28;Banco do Brasil;598.630.977-52;CPF;Pagamento referente ao serviço 213;Pendente;0
414815a0-38e0-44c7-a142-8ff925a3c1e1;2025-08-14 16:35:57;2438.57;BRL;Maria Alice Jesus;43.425.186/0001-54;Banco do Brasil;Sra. Pietra da Mota;463.688.486-68;Bradesco;f715cfa6-9b48-482a-8a75-3d5dfcc4b4a0;Chave Aleatória;Pagamento referente ao serviço 727;Concluída;0
17bceabe-0348-4047-bed6-b8e600e81e51;2025-06-20 16:58:57;2845.24;BRL;Lívia Fogaça;943.258.501-61;Banco do Brasil;Ana Lívia Araújo;94.816.590/0001-79;Banco Inter;13.807.338/0001-30;CNPJ;Pagamento referente ao serviço 438;Estornada;0
08c55380-db4a-4ff4-9178-9e12154a6632;2025-07-22 19:12:57;797.41;BRL;Davi Lucas Novaes;82.672.575/0001-99;Banco Inter;Otávio Monteiro;124.139.457-89;Banco do Brasil;user440@email.com;E-mail;Pagamento referente ao serviço 884;Estornada;0
ed0d66a6-a99b-4304-9ff5-8f7cc5a99f5a;2025-07-10 14:50:57;3822.08;BRL;Heitor Nunes;52.741.513/0001-71;Caixa Econômica Federal;João Lucas Costela;207.312.554-94;Caixa Econômica Federal;20.183.532/0001-69;CNPJ;Pagamento referente ao serviço 147;Estornada;0
b41967bd-f89a-4631-af41-39a1a8b23ff0;2025-07-07 11:25:57;4365.17;BRL;Dr. Breno Fernandes;761.820.869-45;Banco Safra;Cauã da Rosa;261.330.722-75;Banco Pan;user12@email.com;E-mail;Pagamento referente ao serviço 322;Estornada;0
780f5681-1779-465d-82fb-482ad8be63ac;2025-06-20 20:59:57;1795.02;BRL;Thiago Cunha;42.627.736/0001-47;Banco do Brasil;Srta. Bruna da Rocha;459.334.344-45;Caixa Econômica Federal;67.343.167/0001-42;CNPJ;Pagamento referente ao serviço 346;Estornada;0
058f11f0-b701-42c3-8997-bc8cdd2ee315;2025-08-02 14:23:57;3428.23;BRL;Sr. André das Neves;19.190.244/0001-18;C6 Bank;Luiz Otávio Nascimento;372.889.102-66;C6 Bank;495.820.612-79;CPF;Pagamento referente ao serviço 623;Concluída;0
eedb7f3d-a88d-4103-a798-e643f5effa18;2025-07-19 13:42:57;3853.32;BRL;Sra. Sabrina da Mata;33.401.842/0001-86;Caixa Econômica Federal;Henrique Sales;745.502.685-94;BTG Pactual;ada95f35-f186-4be3-ac1b-d642a91066f2;Chave Aleatória;Pagamento referente ao serviço 6;Pendente;0
83eaa03f-6e88-46d8-901f-b1119eb1ecf9;2025-08-15 02:24:57;856.87;BRL;Lavínia Rodrigues;87.974.933/0001-78;Banco Pan;Alícia Lopes;26.764.612/0001-39;Banco Original;210.297.145-87;CPF;Pagamento referente ao serviço 441;Concluída;0
c99ba3c6-2896-4bcb-8787-904108fb8025;2025-07-31 18:05:57;1857.98;BRL;Maria Fernanda Pereira;12.924.937/0001-51;Nubank;Daniel Fogaça;887.450.709-58;Banco Safra;3ee56b1a-8294-4953-8f4a-95c19f118788;Chave Aleatória;Pagamento referente ao serviço 869;Pendente;0
3b7bda1c-4a29-46f8-81e6-d45b18cb5ead;2025-07-20 14:17:57;4522.51;BRL;Bruno da Conceição;469.336.261-62;Nubank;Miguel Barros;51.647.718/0001-26;Banco do Brasil;96.854.735/0001-77;CNPJ;Pagamento referente ao serviço 266;Estornada;0
e1a720b7-5e5d-4082-b4e4-0a58200b0949;2025-07-08 02:31:57;4456.29;BRL;Natália Araújo;547.320.521-32;Itaú Unibanco;Benjamin da Costa;778.653.883-49;Bradesco;48.843.742/0001-73;CNPJ;Pagamento referente ao serviço 444;Estornada;0
a50d546c-ff33-46a1-bed4-bfb284e9d380;2025-07-08 17:26:57;3463.04;BRL;Pedro Aragão;30.669.171/0001-60;Nubank;Valentina da Mata;48.104.634/0001-37;Banco Safra;+557895825-9595;Telefone;Pagamento referente ao serviço 141;Estornada;0
635f95a3-f2f0-4300-a420-7bd9a16bd3e3;2025-07-23 11:38:57;320.26;BRL;Maysa Ramos;649.875.696-72;Banco Inter;Heitor Sales;554.619.989-38;BTG Pactual;+556596429-3513;Telefone;Pagamento referente ao serviço 448;Pendente;0
c0332da6-ca8e-4252-a400-7932d889bc32;2025-07-29 16:17:57;542.31;BRL;Erick Fernandes;197.861.718-87;BTG Pactual;Calebe Rodrigues;41.113.943/0001-98;Bradesco;34c61280-f376-406a-a2a0-f58cb30a9b0d;Chave Aleatória;Pagamento referente ao serviço 920;Estornada;0
b7cecdda-e473-4a58-9e92-37e95b174c46;2025-08-11 01:20:57;3325.37;BRL;Dra. Joana Teixeira;14.953.213/0001-53;Banco do Brasil;Gustavo Moreira;642.551.851-79;Caixa Econômica Federal;249.120.363-23;CPF;Pagamento referente ao serviço 833;Estornada;0
7fc72abd-a495-4fc7-9051-e88d53ba8360;2025-07-20 12:47:57;2377.51;BRL;Maitê Alves;96.265.556/0001-53;Nubank;Marcelo Rodrigues;84.162.810/0001-67;Banco Pan;+557091925-9513;Telefone;Pagamento referente ao serviço 66;Concluída;0
5dd5d6dc-dd5b-4839-bacc-85d3badb1b2e;2025-07-03 01:25:57;3027.2;BRL;Maysa da Rocha;93.744.897/0001-18;C6 Bank;Thomas Alves;53.972.345/0001-56;Banco Pan;40.561.528/0001-55;CNPJ;Pagamento referente ao serviço 908;Pendente;0
9d5856dd-94b6-4653-857f-13964f2cf0e7;2025-08-03 13:23:57;2732.92;BRL;João Gabriel da Luz;557.746.584-76;Banco do Brasil;Rafaela Rocha;249.521.863-88;Banco Safra;478.495.889-53;CPF;Pagamento referente ao serviço 655;Concluída;0
9087cad2-aa2f-4f7c-a331-5a5b48c2d0b8;2025-07-16 06:50:57;475.8;BRL;Maria Sophia da Luz;810.827.985-51;Banco Inter;Leonardo Barbosa;866.769.659-73;Nubank;user951@email.com;E-mail;Pagamento referente ao serviço 345;Concluída;0
090a31ac-e969-4094-ac24-b6fd795f12e0;2025-07-10 19:14:57;2765.31;BRL;Sr. Francisco Costa;59.938.903/0001-28;BTG Pactual;Amanda Santos;62.845.724/0001-78;Bradesco;+551194142-8230;Telefone;Pagamento referente ao serviço 968;Estornada;0
48900212-28df-4d46-9279-7569613504c9;2025-07-19 22:35:57;531.81;BRL;Vicente Araújo;66.398.935/0001-10;Banco Original;Vitor Gabriel da Rosa;15.913.480/0001-95;BTG Pactual;user935@email.com;E-mail;Pagamento referente ao serviço 160;Estornada;0
efca5cad-5931-4074-aae3-cd82c1e3cd06;2025-08-04 01:31:57;3742.15;BRL;Julia Nogueira;494.487.425-10;Banco Pan;Beatriz Costela;29.713.100/0001-13;Banco Pan;76.826.634/0001-67;CNPJ;Pagamento referente ao serviço 238;Pendente;0
0f747625-a11f-4b04-9f3f-6f9a6207e406;2025-07-09 21:12:57;4155.8;BRL;Melissa Silva;15.637.421/0001-83;Banco Pan;Amanda Moura;39.546.162/0001-36;Banco Pan;683.902.802-38;CPF;Pagamento referente ao serviço 21;Concluída;0
1e7e458d-887b-4c8c-a08f-23230f45da9c;2025-07-23 07:49:57;2795.73;BRL;Isabelly Melo;52.909.616/0001-46;Banco Pan;Ana Lopes;715.158.673-19;Banco Inter;+555594506-9198;Telefone;Pagamento referente ao serviço 512;Concluída;0
beeec139-5a89-48f1-8b99-340133b2434d;2025-07-02 18:57:57;4023.2;BRL;Maria Souza;52.433.312/0001-99;Nubank;Arthur Sales;125.282.932-58;C6 Bank;900.413.313-48;CPF;Pagamento referente ao serviço 683;Estornada;0
e6f03d20-ab71-4812-a573-321f8aaed1ed;2025-08-04 23:14:57;407.1;BRL;Ana Clara Lopes;63.195.928/0001-69;Banco do Brasil;Camila Duarte;360.146.821-94;Caixa Econômica Federal;422.515.728-38;CPF;Pagamento referente ao serviço 483;Pendente;0
295c5677-8374-4c84-87b9-637add43affe;2025-07-15 15:38:57;4223.98;BRL;Maria da Costa;841.960.581-91;Banco Original;Marcela Correia;86.924.376/0001-79;C6 Bank;+554999270-8391;Telefone;Pagamento referente ao serviço 525;Concluída;0
237003dc-ac59-45f9-b33e-be90355b4ddc;2025-08-14 18:08:57;262.92;BRL;Caroline Jesus;80.380.125/0001-79;Santander Brasil;Paulo Ramos;838.705.498-94;Bradesco;+552394730-4041;Telefone;Pagamento referente ao serviço 66;Estornada;0
b13bbbbf-c25e-49ee-ae1d-ef3c96448f40;2025-08-10 21:28:57;3572.46;BRL;Gustavo Henrique Fogaça;16.749.577/0001-77;Banco Inter;Eloah Pinto;27.993.637/0001-48;Banco Safra;+554598642-7751;Telefone;Pagamento referente ao serviço 858;Pendente;0
c42d05e8-41c8-4294-badb-66143ca87222;2025-08-19 01:48:57;1857.96;BRL;Ana Luiza Dias;609.744.575-85;Banco Inter;Nicolas Correia;30.599.296/0001-16;BTG Pactual;+559794354-1389;Telefone;Pagamento referente ao serviço 148;Concluída;0
89e14cbc-7c5e-4cba-98ef-f8b991f06e6c;2025-06-28 10:16:57;3982.11;BRL;Larissa Aragão;86.266.526/0001-93;Banco Original;Vitor Alves;253.518.695-24;Banco Safra;d7be13f5-aa46-4c7d-8ed4-ea7f543e8da3;Chave Aleatória;Pagamento referente ao serviço 824;Estornada;0
ca524331-9e82-4dd5-9a22-ddbe2099008a;2025-07-07 17:49:57;2418.33;BRL;Sr. Rodrigo Pinto;407.866.686-31;Nubank;Fernando Rocha;23.852.214/0001-52;Banco Pan;821.862.434-67;CPF;Pagamento referente ao serviço 592;Estornada;0
8d7c2394-34f0-4d5e-9c43-d0738de78259;2025-08-05 21:36:57;3701.51;BRL;Nina Melo;36.826.848/0001-16;Bradesco;João Miguel Cardoso;79.459.975/0001-26;Nubank;422.718.979-34;CPF;Pagamento referente ao serviço 312;Pendente;0
57976558-a9c8-4911-b5ba-9a60cd6ca64e;2025-07-21 01:49:57;2160.55;BRL;Clarice da Cruz;858.868.580-27;BTG Pactual;Lucas Gabriel Moraes;762.135.613-41;Santander Brasil;+559098220-7225;Telefone;Pagamento referente ao serviço 265;Estornada;0
5753a2a4-d72c-4930-b3a5-d38cfd4c6ad9;2025-07-21 20:50:57;4264.12;BRL;Kevin Novaes;37.674.739/0001-48;Banco do Brasil;Yuri Souza;916.652.918-22;Itaú Unibanco;408.509.234-71;CPF;Pagamento referente ao serviço 986;Pendente;0
b0fc58ae-a614-40f3-989e-cea5737ecfeb;2025-07-17 06:38:57;4662.49;BRL;João Vitor da Mata;69.259.112/0001-52;Banco do Brasil;Sra. Maria Farias;68.150.614/0001-88;Bradesco;+556092680-6803;Telefone;Pagamento referente ao serviço 628;Estornada;0
5954bd44-b117-46b1-a861-e81e2fa91e80;2025-06-30 14:33:57;3991.41;BRL;Diego Novaes;17.488.697/0001-97;Banco Original;Stella Novaes;253.579.607-11;Bradesco;+554398138-3568;Telefone;Pagamento referente ao serviço 460;Estornada;0
bdccc97d-899e-42fc-8543-90bc58b27398;2025-07-14 00:00:57;4783.63;BRL;Sra. Amanda Souza;528.242.354-33;Santander Brasil;Ana Sophia Santos;138.547.805-50;BTG Pactual;9adfd7e4-14ea-4ed1-a4eb-503e17d5ce3e;Chave Aleatória;Pagamento referente ao serviço 209;Concluída;0
5c052e9f-7338-4d3b-9221-82172e3cc832;2025-07-01 03:33:57;4460.03;BRL;Sra. Clarice Fogaça;15.635.952/0001-95;C6 Bank;Sr. Cauã da Conceição;77.894.102/0001-96;Banco Original;user198@email.com;E-mail;Pagamento referente ao serviço 497;Estornada;0
af003023-62b0-48c1-b514-969f087577e2;2025-07-15 05:10:57;4323.43;BRL;Maria Eduarda da Mata;16.274.886/0001-12;Banco Inter;Emanuelly da Rocha;26.448.921/0001-76;BTG Pactual;user831@email.com;E-mail;Pagamento referente ao serviço 246;Concluída;0
eaf7514e-4bd1-4a48-9cb2-de9f18a5ebc8;2025-06-30 04:40:57;2627.04;BRL;Eloah Lopes;339.495.866-54;Caixa Econômica Federal;Eduarda Moraes;41.704.335/0001-21;Caixa Econômica Federal;16.803.902/0001-88;CNPJ;Pagamento referente ao serviço 776;Estornada;0
51defa8a-33ff-48a6-9a15-98f6d9c0fcc5;2025-07-25 06:58:57;3137.38;BRL;Clara Silva;877.993.160-43;Banco Safra;Nathan Melo;133.743.561-51;Banco Pan;+555792824-1783;Telefone;Pagamento referente ao serviço 125;Pendente;0
9bf99795-69b0-4b8c-ba70-233c086e2cae;2025-07-11 15:50:57;3658.13;BRL;Vinicius Nascimento;87.320.454/0001-53;Banco Safra;Cauã Fogaça;82.393.537/0001-77;Banco Inter;47331646-d6b3-45e2-9f79-3597ff296385;Chave Aleatória;Pagamento referente ao serviço 83;Estornada;0
f1419f82-1362-4d86-86ab-2f318f5c2a97;2025-07-19 01:16:57;923.53;BRL;Guilherme Moraes;889.526.948-70;Banco Inter;Emanuella da Costa;34.643.749/0001-85;BTG Pactual;user177@email.com;E-mail;Pagamento referente ao serviço 16;Pendente;0
1f17213a-e0d7-4714-aece-9fc8a9d093a5;2025-07-26 02:22:57;794.7;BRL;Milena Cavalcanti;215.906.239-45;Banco Inter;Alexia Melo;63.584.800/0001-66;BTG Pactual;9a5323d4-baef-43fd-ba90-07bcd77826ef;Chave Aleatória;Pagamento referente ao serviço 286;Estornada;0
5e150e0b-c38f-459b-8033-c30af47bd568;2025-07-18 05:49:57;2238.37;BRL;Rafael Campos;157.534.666-63;Banco Inter;Ana Carolina Carvalho;48.640.225/0001-77;Banco Inter;380.537.300-70;CPF;Pagamento referente ao serviço 977;Estornada;0
aa582499-ac07-4129-8af5-f2e53a5f5f31;2025-08-17 09:53:57;4890.96;BRL;Marcos Vinicius Azevedo;432.736.634-53;Santander Brasil;Bianca Campos;34.272.239/0001-34;Banco do Brasil;899.124.259-62;CPF;Pagamento referente ao serviço 648;Estornada;0
b98bd7ac-017f-4013-8dea-f8513baa203a;2025-07-23 15:33:57;4807.09;BRL;Dra. Maysa Alves;202.607.330-35;Banco Safra;Breno Moreira;165.143.725-27;Nubank;07e4c2cc-3aa7-488c-babd-9553cc448147;Chave Aleatória;Pagamento referente ao serviço 494;Estornada;0
2e69acd2-b0d5-4275-9215-c0517040207f;2025-07-01 17:41:57;4406.73;BRL;Lucas Gabriel Alves;763.780.843-99;Banco Original;Vinicius Teixeira;96.886.291/0001-71;BTG Pactual;a8fd2c4c-3bfd-47ba-8632-5b9707098991;Chave Aleatória;Pagamento referente ao serviço 465;Pendente;0
c5855e10-611b-4eb7-9868-96537006bdad;2025-06-29 23:03:57;2931.77;BRL;Isabelly Freitas;79.360.719/0001-91;Banco Pan;Ana Júlia Jesus;574.706.175-68;Itaú Unibanco;user740@email.com;E-mail;Pagamento referente ao serviço 590;Pendente;0
6ae47424-de65-4c4e-a104-2b2aa64b37d7;2025-07-10 23:39:57;4929.0;BRL;Sra. Nina Ferreira;34.333.883/0001-82;Banco do Brasil;Kevin Vieira;606.501.843-25;Bradesco;165.358.577-69;CPF;Pagamento referente ao serviço 362;Concluída;0
d36e94ea-849c-4531-b591-8eb41f7febd3;2025-07-15 05:13:57;3378.42;BRL;Marcelo Azevedo;76.976.201/0001-12;Banco Pan;Srta. Maria Peixoto;70.772.857/0001-62;Caixa Econômica Federal;750.901.615-47;CPF;Pagamento referente ao serviço 990;Concluída;0
87dab10b-4112-4c58-9ebf-79af6a79d0b3;2025-07-13 19:31:57;2391.89;BRL;Letícia Pereira;366.991.168-69;Nubank;Srta. Joana Alves;971.942.947-80;Banco Safra;64cc18c9-691a-41ac-bfa5-483f0b8da87b;Chave Aleatória;Pagamento referente ao serviço 654;Pendente;0
9f18b36d-682d-48ce-8ba5-eae6cfe576df;2025-07-02 20:08:57;442.32;BRL;Caio da Rocha;90.431.993/0001-12;Banco Pan;Pietro Pereira;799.170.955-96;Caixa Econômica Federal;337.984.142-94;CPF;Pagamento referente ao serviço 665;Pendente;0
c48a0e17-da8a-4979-98df-2ed73d94994a;2025-07-14 09:38:57;44.15;BRL;Evelyn Carvalho;99.772.531/0001-96;Itaú Unibanco;Gustavo Mendes;61.301.928/0001-95;Banco Safra;c3f92674-657e-4907-bc07-3ee6ef6c9ee0;Chave Aleatória;Pagamento referente ao serviço 224;Estornada;0
04159517-7c49-4ef4-8fcc-881f4330f132;2025-08-14 13:16:57;1996.88;BRL;Larissa Sales;31.352.330/0001-11;Banco Original;Vitor Gabriel Vieira;61.488.498/0001-29;Bradesco;54.539.820/0001-16;CNPJ;Pagamento referente ao serviço 501;Estornada;0
318fafed-45bf-458e-9abd-15663366cf51;2025-06-26 16:12:57;3439.91;BRL;Clara Novaes;859.566.152-45;C6 Bank;Esther Costela;685.272.558-44;Banco do Brasil;user941@email.com;E-mail;Pagamento referente ao serviço 656;Concluída;0
5970f6dd-599c-4084-a377-d017a241f588;2025-08-11 22:38:57;4472.41;BRL;Larissa Peixoto;87.832.880/0001-29;Banco Safra;Sra. Larissa Porto;160.781.436-79;Banco Safra;a2624561-0353-49a8-b791-e6f5b6eb22c7;Chave Aleatória;Pagamento referente ao serviço 600;Pendente;0
fee1f0f9-ca5c-4f29-85f3-b6a3d577a244;2025-07-02 06:13:57;1704.15;BRL;Ana Luiza Cavalcanti;80.648.999/0001-85;C6 Bank;Davi Luiz Fogaça;42.115.388/0001-26;Caixa Econômica Federal;+556593621-6188;Telefone;Pagamento referente ao serviço 251;Concluída;0
485d4301-9d51-47e2-989c-e5aeb3f40905;2025-08-09 00:04:57;4574.12;BRL;Lucas Monteiro;64.724.387/0001-97;BTG Pactual;Ana Vitória Silveira;32.821.560/0001-71;Santander Brasil;user616@email.com;E-mail;Pagamento referente ao serviço 591;Estornada;0
18f61031-cd1e-4b2d-a810-128d6ee91f6a;2025-02-30 25:61:00;3515.64;BRL;Melissa da Rosa;407.437.272-27;Banco Safra;Dr. Anthony Pinto;47.396.952/0001-80;Banco do Brasil;bc62aa23-44c5-4c75-9b22-b3d44667ace6;Chave Aleatória;Pagamento referente ao serviço 154;Estornada;1
e9cab0e3-53df-4681-b2e3-5f534f7a6d47;2025-06-22 00:11:57;3164.44;BRL;Sr. Theo Porto;10.283.217/0001-30;Bradesco;Pedro Gonçalves;946.781.903-88;Caixa Econômica Federal;67ca81f9-ad96-498e-a8d2-80dff1a456a8;Chave Aleatória;Pagamento referente ao serviço 78;Pendente;0
b154ebe4-f081-410f-9c9c-0895e74f789b;2025-06-29 16:31:57;2526.17;BRL;Sr. Otávio Araújo;609.543.372-85;Banco Safra;Mariana Mendes;696.206.693-93;Santander Brasil;714.844.946-33;CPF;Pagamento referente ao serviço 924;Pendente;0
67ecb427-1153-475a-82d1-105302c82b21;2025-07-03 05:39:57;2414.48;BRL;Henrique Sales;14.681.985/0001-33;Banco Safra;Dr. Gabriel Cunha;232.666.334-66;Banco Inter;427f2cc0-9977-4aae-88d4-714abd649737;Chave Aleatória;Pagamento referente ao serviço 173;Concluída;0
869ae0bf-d792-4d29-b9e4-9efddab2b44c;2025-07-04 00:21:57;2281.13;BRL;Dra. Bianca Correia;939.204.810-27;Itaú Unibanco;Maria Eduarda Caldeira;708.447.219-38;Banco do Brasil;760.723.114-15;CPF;Pagamento referente ao serviço 638;Pendente;0
adb57d92-b7f0-4197-8239-8e6b78aeec65;2025-07-21 10:23:57;3644.22;BRL;Ana Laura Castro;21.744.800/0001-25;Nubank;Srta. Sabrina Cardoso;375.642.181-70;Banco Pan;user620@email.com;E-mail;Pagamento referente ao serviço 735;Concluída;0
2fcf3ca1-34ce-4d56-a9e0-a0bef19062a8;2025-08-19 05:50:57;2893.22;BRL;Lívia Farias;796.281.336-50;Bradesco;Francisco Novaes;50.272.255/0001-98;Banco Original;2ef17d99-ddf2-4659-9832-61d8e5a70895;Chave Aleatória;Pagamento referente ao serviço 309;Concluída;0
f1268b63-e01a-4ae3-9696-42ebc6b0242d;2025-07-14 17:08:57;4352.4;BRL;Eloah Rodrigues;29.666.469/0001-55;Santander Brasil;Dra. Vitória Alves;316.500.251-93;C6 Bank;20.781.237/0001-21;CNPJ;Pagamento referente ao serviço 384;Estornada;0
6cf778f4-3e6f-43ea-9961-9a9bf6b92aab;2025-08-17 23:58:57;3703.03;BRL;Noah da Rosa;42.346.967/0001-59;Banco Safra;Davi Pereira;86.886.669/0001-43;Caixa Econômica Federal;861.473.390-76;CPF;Pagamento referente ao serviço 22;Concluída;0
fb5d0f17-4914-457c-99ee-fae75c7dd14c;2025-06-21 09:27:57;916.37;BRL;Kaique da Rocha;322.368.672-24;Santander Brasil;Sr. Arthur da Mota;90.280.630/0001-17;Santander Brasil;00699715-86c1-4938-9533-7ee250b1297e;Chave Aleatória;Pagamento referente ao serviço 440;Concluída;0
15bf5817-96e9-4813-b0d2-20742776a5ab;2025-08-17 17:24:57;2635.26;BRL;Daniela Oliveira;39.627.302/0001-45;Banco Safra;Theo Araújo;370.385.187-91;Santander Brasil;a54d132f-25ed-402b-832a-1df67c452f68;Chave Aleatória;Pagamento referente ao serviço 357;Estornada;0
35a353d5-5001-4e54-bd2b-56e08b635c98;2025-07-12 15:00:57;3806.31;BRL;Renan Oliveira;483.498.685-50;Santander Brasil;Sr. Enzo Cardoso;359.108.961-53;Caixa Econômica Federal;990.458.171-85;CPF;Pagamento referente ao serviço 771;Pendente;0
762da7ec-b301-4795-a133-77179e0453dd;2025-08-01 14:19:57;4343.89;BRL;Sr. Heitor Nogueira;42.599.545/0001-23;Santander Brasil;Daniela Novaes;682.850.424-96;Bradesco;89.829.826/0001-17;CNPJ;Pagamento referente ao serviço 627;Concluída;0
f6f0cbb5-c56a-46ba-aade-c9df209cf503;2025-08-12 03:44:57;704.31;BRL;Ana Clara Dias;42.208.330/0001-15;Banco Inter;Sr. Francisco Castro;48.489.691/0001-21;Itaú Unibanco;88.534.265/0001-20;CNPJ;Pagamento referente ao serviço 152;Pendente;0
c07c1019-17fd-4301-942b-a99fdf218d76;2025-08-12 23:27:57;2619.33;BRL;Mirella Ferreira;75.719.964/0001-95;Nubank;Amanda Cardoso;26.717.628/0001-85;Banco do Brasil;user525@email.com;E-mail;Pagamento referente ao serviço 150;Concluída;0
c5cfc523-a6b5-4f0a-affc-24a86374e697;2025-07-03 11:01:57;224.61;BRL;Caio Caldeira;84.139.977/0001-66;Nubank;Sr. Miguel Dias;935.880.621-50;Banco Original;user714@email.com;E-mail;Pagamento referente ao serviço 231;Estornada;0
ae558ad6-5e72-4f82-8801-b83d53811f3b;2025-07-04 13:36:57;436.49;BRL;Rafael Cunha;83.897.879/0001-11;Itaú Unibanco;Maria Fernanda Porto;75.711.669/0001-49;Banco Inter;05a91c33-ba73-4b4f-8f28-05ffec2392bd;Chave Aleatória;Pagamento referente ao serviço 566;Estornada;0
3d3d1172-0c6c-4b2d-8cdc-f5ce1c392810;2025-08-06 20:53:57;2114.29;BRL;Caroline Gonçalves;273.434.153-55;C6 Bank;Gustavo Henrique da Mata;98.854.945/0001-58;Banco Pan;e87bb80e-ec5f-437b-a949-7274b18c72ef;Chave Aleatória;Pagamento referente ao serviço 962;Estornada;0
93804280-8519-46a5-b273-6fe2bbe4955b;2025-07-07 20:28:57;3671.04;BRL;Sr. Isaac da Rosa;84.851.724/0001-19;Santander Brasil;Sr. Guilherme Silva;11.673.945/0001-33;Caixa Econômica Federal;56.771.413/0001-77;CNPJ;Pagamento referente ao serviço 168;Concluída;0
